joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_0_torque,joint_1_torque,joint_2_torque,joint_3_torque,joint_4_torque,joint_5_torque,joint_6_torque,contact_detected
0.6379461273686924,0.19395319448005083,-0.5128230196291349,-0.8673770644361345,-0.4939458046659042,0.4253962686365527,1.1763109699022656,-16.99952821507177,6.393200895509354,33.95197118046262,52.38135905689046,42.26940578284594,9.404676801942523,-26.196491825707014,3697.8016877651485,-120.69179500848946,2800.301671099159,4789.209617546379,52.6301858866019,-243.47606229197763,3.7686961328362734,0
0.3871926280113323,0.30351187813870795,0.05255613779485141,-0.06191562946703824,0.1424768891382711,0.5416620086574506,0.7354208127853303,-9.258871799506776,4.654519667234915,21.990183193941903,30.983204359919068,23.983482959905714,3.426400803718293,-18.43219097443142,-450.30279612313905,353.5933371873587,-113.24102132400569,-254.57477853050798,-3.8792414094091954,14.53016678735799,-10.21883665811173,0
0.25549150346533067,0.3868344581535515,0.3986572140769359,0.41296194352870336,0.49585911890763323,0.5643540437894942,0.4118995443777637,-4.6835587775040946,3.6289766623487028,13.599534341496234,18.204405376108888,13.020416486347093,-0.23360773652388,-13.908283585715694,16.289250510355927,505.0790756109388,29.919472073187315,-197.36713087277283,-3.8367727059324213,6.410758831830504,-7.562880480825221,0
0.1940121396208995,0.45392737569038955,0.6147306101606435,0.6897655355262855,0.6787743141040942,0.5293483421971389,0.1581449697747541,-1.9856256166945623,2.986297185472375,8.55694377047313,10.521185141941363,6.390668798750321,-2.502913305650787,-11.209404840389219,90.48189732356154,229.8197544301402,-11.451329867496456,-143.4581053248225,-1.3205360979243188,3.6704167084331396,-5.940185411965432,0
0.17388357400482177,0.5106159591824353,0.7521684375461357,0.8467437855183702,0.7579095237502285,0.4583079364440864,-0.053391277653161866,-0.39864091135328555,2.5664786503578534,5.48926460648238,5.8478072391974445,2.3302334608770003,-3.92752338425783,-9.552061626374375,76.75649197822341,78.96197261942226,-28.180419319507376,-98.99667015262106,-0.678772718375324,1.5817330759353363,-4.973179234864524,0
0.17802472583288237,0.5602879117139867,0.8412665633386718,0.930157687966969,0.7728718583096156,0.36453476579611577,-0.23822342758429071,0.530590714908314,2.275541132564025,3.5855145196796596,2.9543108476080473,-0.201409275224796,-4.828779042410616,-8.474141939869767,56.22239208640097,14.25400437048104,-29.097598515232786,-67.44598071873783,-0.7531597551268852,0.16427855617514767,-4.369652790144948,0
0.19630879853005775,0.6048856804056396,0.8998754919249976,0.9673821791937294,0.7473076141259981,0.2563992437939199,-0.4047878039257438,1.0695019233383407,2.0579784239883097,2.367367224712589,1.1149801059078919,-1.817519585473013,-5.395963222871499,-7.704108561590402,40.91008289127768,-14.321881224686331,-26.48299069910511,-46.465610166702476,-1.0250155047542668,-0.737507158075021,-3.9536513558017727,0
0.22271641395503552,0.6455008898606661,0.9385063924944265,0.9746560606150521,0.6954577296169034,0.13937216729911986,-0.557373182878424,1.3760331425711263,1.8811423225062236,1.5528362546324532,-0.09787930467810796,-2.8792933987238287,-5.740380347405512,-7.083288992290033,30.591612777744036,-28.625796561221456,-24.054540240311596,-32.80347434816473,-1.3419413513496965,-1.312821978621401,-3.6269850753265995,0
0.25365386450376914,0.6827266907598557,0.9633463011092128,0.9616643991128646,0.6260291697893313,0.017215349951214376,-0.6978561699453437,1.5434746788425775,1.7259715361731744,0.9758778432200916,-0.9358758971583863,-3.5990844705322886,-5.927774177344299,-6.519913639924994,23.807913162249154,-37.01049189813654,-22.387787003601122,-23.911164400903516,-1.6609679429776443,-1.6841593100864938,-3.335275063458853,0
0.28696074351326273,0.7168658179799379,0.9780386638864076,0.9342367682058109,0.5444778124326614,-0.1073201455743776,-0.8267358226888237,1.6269614235144745,1.5813824434284305,0.5389149464326648,-1.546937062313237,-4.101559700502449,-5.997089338621839,-5.962218154633568,19.382686217631747,-42.69532548142217,-21.269836466189354,-17.992900421647814,-1.969283434859599,-1.9244882950888995,-3.0487779970133353,0
0.26964591189161385,0.6439955907177886,0.7678213757366199,0.8908417596624998,0.44879781648080685,-0.06812769881389863,-0.7647767593457957,-10.743658719165262,-23.532449718694235,-51.87510389044382,-3.2412519768227104,-5.792074572513344,33.377673758663505,37.57133942841979,-6520.9799034782955,-25368.24460262644,-8436.718328210025,4362.886501229824,-148.81663299529484,148.26938676680956,1.523281005782462,0
-0.01758688758744162,0.5272380154433347,0.47935121407955306,0.7369265449184144,0.10130526237729778,-0.40875698007059835,-0.45601115935915076,38.757851231096275,-12.239901644528532,-47.40670071302637,8.505563432994077,-35.78954531069271,-0.48923304796887024,-27.46843900797984,6257.816760386296,-10040.537057474341,-5176.713185195437,-895.5572680293812,-73.84243085396739,105.1130140086039,9.785590221087222,0
0.06492181099679958,0.6331359006676838,0.08888476145252686,0.4974923925223755,0.03439615605970672,-0.13399446609854437,0.17076514650890162,31.487750537765862,5.313366904633633,-21.579734437224577,-4.703166523701782,29.360692685312547,14.064474467960663,25.815962742710326,6855.610912322293,-11444.568230619032,-2448.916046208339,4757.003720001883,166.55995515722012,-256.51650233795766,26.19467703672103,0
0.015582915461478365,0.22770569399726032,-0.15634286555920202,0.5596507830463565,-0.02185923904634062,-0.17765804245888794,0.15458534624168427,-13.979163082343254,-37.71952573286738,-27.75468856711502,3.08672502443663,8.536628482347052,26.504066443660022,19.329605493185838,-996.8827408240214,-34173.41250493865,-393.97272555081753,10853.217888246481,-262.8107301559013,-185.1824501008081,1.3783528661278046,0
-0.024199338918425517,0.040228769750740856,-0.11851715020246048,0.4591511623306651,-0.15902657185511657,0.0349224332001479,0.24851528480058055,21.863563585324364,-13.753620965687624,39.91470364906405,-12.299823080614145,0.3458561854796791,38.55223982691434,-29.854936873633584,3043.953185744018,6493.40511760817,3074.62960923711,-3037.7544757907012,376.2918118498571,153.49100312929792,18.011653733989544,0
-0.13897536530883675,-0.3308781522926389,-0.20498435563928383,0.18245015491975575,-0.16642806953627604,0.009204126867548956,0.19528910935165955,-7.923645093523522,-25.082037364008226,-28.268081855715458,-4.352941272602671,43.02465065309387,-26.71671077366841,-17.29790134850184,2238.6403771313107,-20854.496025062388,699.8476868573183,8071.119503003007,98.22233346429762,-252.38553500042573,6.694581079524115,0
0.10902726415326064,-0.349357127175139,-0.0341048764868937,0.33237572638385127,0.07749352705041535,0.07806881724377426,0.06413348149178258,-31.050675696715526,21.788992238975574,-2.265416411851291,29.813895985903507,-6.445292576781192,-21.1562053877125,-22.50032032337934,-7220.809635194504,26236.20015262584,-925.3259297709977,-8595.522312499128,73.04936083107414,208.05058025959357,-10.97191664044086,0
-0.00581921875813049,-0.13385810422832767,0.01310375196304936,-0.04323714113759032,0.16174239900739745,0.1524970427858629,-0.03998588210265401,31.13408134680469,-26.01150090677289,31.4378908961814,-24.470246979179095,-8.093304163371615,0.8584796840088575,6.298445099017705,201.78271371505414,-39681.946336636516,-105.68843296272877,13876.22651677309,-242.75408424871753,-424.948745794803,-1.2267403970743094,0
-0.16670012370183168,-0.22109218785500223,0.005428147418060341,0.03818760520075342,0.2613575931464964,0.009545825226858679,-0.19426643727363208,19.87830675620935,-26.09267941435047,-4.434368339482617,12.87406969235494,-39.50573014616443,-12.03801954044281,-13.411097982750597,903.2194192929032,1419.6130537703018,824.9713264767989,-1286.4737042965457,163.40531928856979,148.16761461027073,2.8810064259172323,0
0.06598016435220089,0.15714871824990334,-0.03060503713705945,0.0319232913366987,0.21373716511740004,-0.07835671664906173,-0.18882128863733677,-12.994921029155442,17.312800313858876,40.416572321760505,-28.807599081453215,9.444737923774444,-3.8653459493909246,24.223257899515573,-1088.0832133776187,29085.449324400885,367.26940311195443,-12039.044673366989,176.96911490438407,384.42666056699017,-9.148099734339583,0
0.24887690728900455,0.3597533093957208,0.03209152862905354,0.05399463914523944,0.26933502552501076,-0.3512928284724488,-0.1549154949908043,11.314085156296514,14.214052098278746,17.161043179172978,-0.22085081682638297,-26.761719857500644,-24.519988145911235,-28.84538019925182,333.8081427439408,-5172.734050978962,-205.24156937596135,1978.9677198816462,-169.93438433297453,-87.9962611826009,-4.513981551226438,0
0.42815158490469624,0.575794973107561,0.2816641261301589,0.02748412187277982,-0.16347423743155032,-0.7337556009183778,-0.5775115850128761,7.088502700541851,8.219239249307728,9.081503196376808,-1.8594001733378636,-17.415809213303532,-14.881155731218744,-15.461674840013075,86.62932980387117,-808.3310510852548,-27.74761940607838,241.00888759832253,-18.765921926894723,-12.288832386797427,-8.47846725990851,0
0.5420650921880631,0.6990254674928899,0.4064124064416144,-0.02414287367101927,-0.4510440721272562,-0.964810650575199,-0.7908008144354844,4.558285843746644,4.619810882826783,4.253352967541206,-2.821443498870844,-11.7666905228233,-8.935722051341678,-7.282001740592541,-17.823786798246125,-511.2642521893687,-11.823078455111682,155.03984620063267,-10.75037160741348,-7.423684977331081,-4.077163425472481,0
0.616651197103443,0.7661478217305066,0.45628635832228387,-0.09034259216702867,-0.6499818498378682,-1.1011501975568434,-0.8750561628223933,3.028877371490081,2.4323774257764508,1.3486628620451766,-3.3727418905890056,-8.288487700616347,-5.1697019371312685,-2.19992454634013,-50.76558761602536,-322.52308930065465,-5.035879673017223,102.13568194971685,-6.085982060555687,-4.074740046308874,-1.3809734947468697,0
0.6672722934194267,0.798866886584283,0.46089683280921445,-0.1646611321187751,-0.7934778580621589,-1.1762513788407878,-0.8781808276722527,2.0898962335342626,1.0802423563660843,-0.41479807466825913,-3.6705790514385757,-6.08133928161415,-2.6916597009245686,1.0275336992479207,-55.42738767601545,-209.839533323751,-3.2455709705172526,69.36602256004299,-3.573798016951914,-2.0138622936680206,0.32303392868048214,0
0.7029839473321235,0.8100257186810547,0.4378479494165237,-0.24306902870267427,-0.9009224718016939,-1.2099375626497937,-0.8290307004888532,1.498633996506206,0.22245748973714075,-1.4983188630451219,-3.808728888307827,-4.615395156005998,-0.9779109335980994,3.1313245973289785,-52.58214259854827,-145.25260782106815,-3.676105908673624,49.86156113177101,-2.159802661857834,-0.7136731820726734,1.4314425774409465,0
0.7291220295618956,0.807240671063513,0.3976510349834019,-0.32295798195974956,-0.9835797668970333,-1.2140175768542163,-0.7452600174708559,1.1125467758737262,-0.34143382665022526,-2.1752818871026256,-3.840434151830839,-3.5782714867695358,0.2788372785423976,4.541690266658518,-48.75686421040538,-109.6110052221744,-4.900058611071086,38.73903033618727,-1.2821382039541904,0.1633023233550893,2.1733168915984082,0
0.7488254096134004,0.7950417081550212,0.34664121328146386,-0.4025644887228381,-1.0479412704912403,-1.1956220684588146,-0.6379512439471895,0.8466584071888169,-0.7305313786843279,-2.6051847095549685,-3.800113048074228,-2.78775269497699,1.2568630584123313,5.509679389058363,-45.26580215112583,-90.81009055169793,-6.279543446503236,32.6784815072248,-0.669289961147335,0.7980920448834667,2.682107708826631,0
0.7639334584003872,0.7761380834705531,0.28869872364471244,-0.4806514535931102,-1.0977175282562535,-1.1591723081290715,-0.5143523436035121,0.6512712790274942,-1.014512345605338,-2.882732153346121,-3.7076276533708263,-2.1373714412295626,2.0594113290001017,6.182179168752718,-42.012524499507556,-81.4775397414992,-7.562538951261927,29.519813097838924,-0.19347257318909816,1.2855493455639935,3.0363273334578538,0
0.7755248827114454,0.7521715703530426,0.22625107927008722,-0.5562883826757751,-1.1350006713395837,-1.1075358757713099,-0.37947021764227296,0.49727148993803105,-1.2343350715511834,-3.0637304155583376,-3.5744317735650952,-1.5654361423521213,2.74504145334623,6.645106049170845,-38.679787358750005,-77.3791443903718,-8.645043115002204,28.00006107535082,0.20479772617625036,1.6731713715108407,3.2819471351462064,0
0.7532317811294403,0.7047738070622593,0.2504770195347722,-0.3981158673944119,-1.1100783010332278,-1.029562091702045,-0.3068463237070811,-7.071944741807464,-6.066403126750017,18.32353866274459,51.93824330817348,11.176234627392432,6.500718104107131,-9.813738538778649,-2572.1085738555435,-17515.62299364691,237.0829760967542,8312.568856574628,240.56135215424297,-117.19660157902243,-3.733567676035608,0
0.5818045519734578,0.4707718186286126,0.38185516590052826,-0.14610066841095115,-0.7499586602245403,-0.738272073612561,-0.3150957778564698,25.152669032982228,14.312560071914703,15.213241868197482,0.8368202235697879,40.90426815647109,5.403929466847941,1.9372150824023606,9440.579424875077,49768.539850457964,728.3140179050914,-18969.755752321504,72.98976850242744,121.85505484728048,1.2370965658573159,0
0.12857975941145036,0.24373792973813863,0.3806445262296509,0.16958875275952578,-0.5842026780181359,-0.28767297563595756,-0.29703765445548436,-37.96413474016629,-15.164975321415035,26.13892675862202,-5.301461208531151,20.120650944987407,22.419352644107587,16.175761961981188,-3401.8656607093417,-27623.959799199656,-391.2110272459887,8680.661764810611,-59.003495339681685,-158.55681886233913,2.7537446397043057,0
0.022331520843365205,-0.04131552933208628,0.29541060787794754,-0.05272741522269546,-0.3991970828124969,-0.258559326726068,0.10501317038417451,-36.70118674986454,-13.725647846870574,2.94807393018578,-35.9527987919437,9.363466737363865,10.429357562861373,33.397805702136246,-341.6760527351685,18511.59991828337,50.61859174210238,-8966.653957999039,135.405005301996,369.78451694716506,5.319693243972674,0
0.071892765777028,0.05005214070344087,0.19556178225626472,-0.26661688446461607,-0.20658722890400938,-0.20580024730214122,0.42145332594007373,-4.140265289469916,2.724828389515004,5.7881380206396535,7.281947806198534,-25.620650540895575,9.103772722707628,26.31653926198058,-1756.1033428570795,6081.204052329686,-1064.3184909292122,-430.58423921157987,-145.22882738212996,-92.59197617052817,1.3675947059431455,0
0.11129669651772214,-0.26871775377656326,0.15979604752718507,-0.4179368429703958,-0.15540624938471154,-0.13156115825480888,0.42785950987993426,-14.413992926292067,-15.87373736563446,16.098065240341448,-29.068676790786036,-16.679325977031922,37.30435331045769,23.86541692163773,-1228.3547910389386,18528.101564410157,-839.8584900854908,-7518.785947236659,-133.56726481517572,427.1964075649409,-1.1856841602428598,0
0.15106673126011771,-0.21512649536537923,0.184621571606442,0.006028231185532411,0.014199916504678542,-0.006181846551741515,0.3240567158984009,-16.369854990887553,-27.050685207135206,-8.999585846546697,11.67061419832124,22.19235719517424,4.323845446753733,-37.2186774264711,-1744.3584897592548,-42347.95531537162,-705.4794584700902,14533.816504987897,-433.00490691246426,-531.3204572134641,-1.1793640096239675,0
0.5045874699425981,-0.34304932859148546,0.12870179599498527,-0.3577749687221762,-0.09402268065054128,0.2798066416274635,0.16624439153030635,4.913085268382261,-20.268458203658476,9.555754231758968,-25.497923271067826,10.087300159454312,0.6469412050145706,-15.751715860578841,-1890.1202228712639,-42638.330991461684,1057.5454359774649,12954.75634398068,-139.05524612486082,-400.21384915430497,-9.710229556245004,0
0.013719741443285957,-0.30404706448400376,0.044236608553904606,-0.3666731278930411,-0.00775927937338209,0.24611168659128949,0.3948791498344024,-18.10223866018909,-16.11111004316404,-10.54524039457896,2.0558694097255694,14.006745074229471,3.9160254079575783,31.215804202819392,976.6816760463272,-33014.15021166036,489.0822289600719,11119.701349131064,12.23061075557923,-364.96100956546513,16.671099178804848,0
0.1736517651452063,-0.3287126847113586,0.09280342154291368,-0.16469951889929912,-0.26614428049580563,-0.021585480956011906,0.2390280000991304,0.5604985072902551,9.678509313666714,18.65304961895347,25.7504980539389,-32.549705975687694,8.097940889563468,20.036706488818737,-3024.876538678186,8783.26383118429,1051.205435145436,-2473.2462738246736,-32.93923331054987,120.64249690073837,-2.453727218482598,0
0.24810375619270286,-0.3734666489677938,0.22066494260337471,-0.1114713483825365,-0.15931171618049897,0.06904450079737724,0.009419921494497469,12.857250726968843,15.569785888151777,-22.39345481251928,-26.345829519809385,-15.952219980434297,5.618729238757581,33.193014216244876,-2613.82711206684,44396.72559244389,207.73338330399736,-16605.895961899998,202.52331970848718,643.141466352088,-6.106881933676894,0
0.43983527653978977,-0.14618813670152114,-0.1344975869194473,-0.5158300889775876,-0.3816672659361947,0.18834985320468253,0.5370207660733228,7.201594073705456,8.233040653686698,-14.165038819471114,-15.51088714204999,-7.710366154669437,5.777437806040079,20.826059732872366,-57.77478199317768,-1517.3319222551786,21.410676022165248,508.9976645526878,-10.0660892347122,-14.359026746186785,11.344657297017246,0
0.5454010139651833,-0.03377780455832419,-0.36541523894268285,-0.7517611311475778,-0.47600612088913147,0.30910139018468163,0.868868314648705,3.871121422890527,3.811778819571135,-9.354219285885206,-8.967375205031423,-2.7374945387943064,5.79208780219048,13.146491506647074,-50.58728630971266,-870.0547833589409,-42.402484701470584,314.9263747011692,-4.947438477103069,-5.912964776336614,7.193396881406468,0
0.5993675796806598,0.010632415132703563,-0.5214166832318642,-0.8853698299982214,-0.4927232218920012,0.42873447212470694,1.0784871111397725,1.8706991123338892,1.1936542626442308,-6.436160491784987,-4.966899691360098,0.290370320121188,5.696299066536869,8.288640684968257,-41.48078147819333,-465.36781388322675,-43.018407687574054,182.76777786299363,-1.557393629762974,-1.8963093637538462,4.572138711337251,0
0.622172701791647,0.014779176320239517,-0.631751509976576,-0.9557390653239063,-0.46189247497093605,0.5452446522715966,1.2090821593637107,0.656632635659187,-0.3560184238987964,-4.649595631559186,-2.4700415725695466,2.154298551586539,5.512677971025282,5.088737436698107,-25.673270340502633,-253.42709538830889,-27.597292870894286,109.06162190435725,0.24744704325182537,-0.14242339635183746,2.8357393120915932,0
0.6259074090563089,-0.004878088853138852,-0.713690410597008,-0.9859968143901274,-0.40160148456375294,0.6569927965694448,1.2860860899023816,-0.09197106463650385,-1.2709602772089856,-3.5207374267665106,-0.8639929601009902,3.314883696119553,5.25570003866939,2.866407070879726,-14.116475138945994,-144.10909356659567,-14.590639675138451,69.025300016678,1.2503364691887764,0.6658165217087447,1.631946016334551,0
0.6177350658549062,-0.03854215530927245,-0.7771983707503936,-0.9898718752107749,-0.32287146468878725,0.7625815408965209,1.3245299906850865,-0.5645522979483354,-1.8073623638783876,-2.7713060234785405,0.21224374857052633,4.043616332450079,4.935407461454035,1.2232905905221996,-7.40127455029733,-85.51046126448261,-5.997909342414952,47.125334690927765,1.8292275519283852,1.025154966020519,0.7491066724517275,0
0.601911313269817,-0.08034932442928136,-0.8280395886102083,-0.9755605395627778,-0.23255943949159943,0.8607899396691734,1.3333768553104663,-0.8728680871446044,-2.116449976400161,-2.241602194075337,0.9710029007495944,4.500457478153923,4.559418471289999,-0.07207155707566891,-4.031175855788274,-52.044646428266596,-0.525566784738932,34.95023824439572,2.165933366335929,1.1453549245197698,0.06082236688697109,0
0.5809764734815392,-0.1267580157619767,-0.8695630346250703,-0.9480095414276589,-0.135069801159962,0.9505383089925754,1.3180862539141105,-1.0828290684515198,-2.287514727073335,-1.8400218049105939,1.536899829367423,4.779665441892115,4.1341182649547354,-1.1526063223866219,-2.840524502818221,-31.46652911876381,2.992180790288668,28.02594682400173,2.356612780846296,1.1338875221031066,-0.5068408938179378,0
